tweet_id,user,text,label,reply_to_tweet,reply_to_user
580326807704088576,cnnbrk,"The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said. http://t.co/iWeLBpmiHS",rumor,,
580339010092068864,Halide_y,@SaraTimes It's true unfortunately and no survivors are expected,rumor,580320825351471104,SaraTimes
580883675035901952,dan_langshaw,@itvnews seriously? How was he locked out? Where was the co-pilot. People are hiding some truths recently!,rumor,580882674413375488,itvnews
580387417313665024,citydobbie,@DailyMirror get the choppers up there,rumor,580387098039046145,DailyMirror
581466798987591680,davidf4444,@weisssusie  if it's fake wec should deball the asshole @ThePatriot143,rumor,581451562792284160,weisssusie
581104613560066049,AdrianoVBastos,@Steeeks @JamesF85 @AlexSpeer98 @Danny_McMoomins @flightradar24 ?,rumor,581103908891820033,Steeeks
581294677388890112,SCOTSANGEL1,@NateGelber @WSJ ditto such an invasion of their grief.,non-rumor,581281275668881408,NateGelber
581827213877628928,Zacardo,@muthakufr @cnni and i must salute you for closing your eyes on christians terrorism and jewish terrorism!,rumor,581826244368564224,muthakufr
580371869242691584,KellyMaster_,@AP sad!,rumor,580349424058175489,AP
580320510833086465,sguttenbeil,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/Gc5H6ZWyNb” 💔,rumor,580319078155468800,BBCBreaking
580320987834634240,MarsKlijn,@airlivenet @LamyaeA RTL-Z extra uitzending.,rumor,580319116302647297,airlivenet
580357161403969536,henkvaness,“@RT_com: Rescue teams near #4U9525 crash site http://t.co/bFq1Iqu0gl (pics via @ActuSecours) #Germanwings http://t.co/pb4Uk4gFox”,non-rumor,580354367796166656,RT_com
580366556414246912,HasWho,@guardian  #4U9525 A320  Germanwings topography of the Crash trough the ski slope of la Foux d'Allos / 3 Evéchés http://t.co/B67G88OHa1,non-rumor,580338189904285697,guardian
580339343144960001,regisidf,@guyverhofstadt Incredible crash ! http://t.co/QE8c8qJ7pP how contact CAN be lost ?,non-rumor,580337320508919808,GuyVerhofstadt
580361230226882560,MARQUOSI,@AJEnglish All planes will crash if we dont take Climate Change / Global Warming serious.The atmosphere is changing &amp; we are the cause.,non-rumor,580336069192843264,AJEnglish
580361622209892353,Anarkadenoe,"@elpaisinenglish @el_pais ya está bien de poner este tipo de fotos, vergüenza debería daros no respetar el dolor de las familias",non-rumor,580351149619953664,elpaisinenglish
580356940057853952,radhun,@flightradar24 budgeted means there are short cuts in every area to make profit and the result is catastrophic,non-rumor,580355192908095488,flightradar24
581550790684209152,ImHaytham,".@suspensewriter7 then clearly he's definitely a terrorist! Hurry, let's forget about his ""mental health issues.""I rest my case!",rumor,581547032063561728,suspensewriter7
580376373132292096,monyodom,"@BBCBreaking crew didn't send distress signal, descended quickly, something wrong.",rumor,580368417556992000,BBCBreaking
580341473587105792,GuardedDon,"@willambeIli @EliotHiggins @Armee_de_lair @Missilito It's not an EC-135 helo, it's a KC-135R. Possibly providing comms relay support.",non-rumor,580333728762896384,willambeIli
580340024736116736,BBCBreaking,"""No survivors"" from #Germanwings crash in the Alps, French transport minister says http://t.co/iw1QLzJQKW http://t.co/Q0ssqcSKp2",non-rumor,,
580343540489822208,7PinkPanther7,@MailOnline @p_bolduc #HorrificDestiny,rumor,580342519516512256,MailOnline
581361178515009536,adalbertoscaio,"@Reuters Congrats! At this exact moment you are helping to encrease all the bias and prejudice arround the mental illness, only speculations",rumor,581359544682614784,Reuters
580451335654506497,SarahVakili,“@airlivenet: PHOTO: Another image of crash site from #4U9525. (Pic via @laprovence)   http://t.co/mTSBRldlkq - @PollyR_Aviation”,non-rumor,580398796124876800,airlivenet
580332626541694976,wdowell,@AirSmolik Im thinking structurql failure - qnd then depressure etc cockpit window etc ? Trqgique,rumor,580332109782466561,AirSmolik
580330426629259264,CumpsonDoug,@NBCNews @germanwings   It has gone down  Hello,rumor,580326335068938240,NBCNews
581853168398700545,gegco,@Hairbear64 @seanhannity @greta @act4america @KrisParonto   U should see some of what I have seen and you would understand.,rumor,581845675081666560,Hairbear64
581295983922835456,RozWolfPR,"@CNN Time to look toward Israel. El Al has ways to check the ""kooks"" before they start trouble. Psychics on payroll?",non-rumor,581247332282306561,CNN
581063618730553344,marcepa49,@Minus777 @flightradar24 @isobelroe That's what they say.,rumor,581062346321190914,Minus777
580359081296293888,airlivenet,Update: Latest Images of the rescue operation of #4U9525.  (Pic via: Cédric C./ActuSecours)  http://t.co/ezktB3SXaA - @PollyR_Aviation,non-rumor,,
580322784171065344,dhawaldamania,"Damn “@BreakingNews: Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say - @Reuters #fb",rumor,580320964875014145,BreakingNews
581290389363167232,Psysamurai33317,@CajunJarhead @SonofLiberty357 @gatewaypundit We all were just waiting 4 that shoe 2 drop. Didn't have 2 B psychic/detective #WakeUpAmerica,rumor,581289105994043392,CajunJarhead
580333028624457728,fedesene,148 on board: - 142 passengers - 2 pilots - 4  flight attendants  @SPIEGEL_English @Corriereit  #Germanwings http://t.co/VT9w6qumJa,rumor,,
580332793730854913,Pilotjobsinfo,@SkyNews  The aircraft was descending at roughly 3000ft per minute. This is a little over normal but not uncontrolled.,non-rumor,580331071457333248,SkyNews
580333319860056064,francisryanc,@rapplerdotcom Its actually flight 4U9525 because the GWI18G is a plane registration no.,non-rumor,580332725434888192,rapplerdotcom
580454857888423937,JustIfeelit,@SunnyTailor @flightradar24 sad news..so sorry for all the families :(,rumor,580321785603817472,SunnyTailor
581106553207521280,Steeeks,@AdrianoVBastos @JamesF85 @AlexSpeer98 @Danny_McMoomins @flightradar24 the Germans will blame us. Putin will order them over the channel ffs,rumor,581104613560066049,AdrianoVBastos
580393453890056192,aBlooter,@nonodevil @flightradar24 @Lustucrew Because France was condition war games at the time of the crash.  A missile cannot be ruled out.,non-rumor,580360511759450112,nonodevil
580352744172568578,DoriToribio,Los logos de @lufthansa y @germanwings de luto. Via @AJENews http://t.co/kR2Em8z36Q,non-rumor,580352417541287936,AJENews
580351226954555392,tomaatman,"@airlivenet @wmiddelkoop btw, anyone know last words #MH17 ? Oh wait… Kiev refuses to release ATC tapes. Which seems to be OK w/ everyone…",rumor,580348878370828288,airlivenet
580341740357451776,Joanne190984,"@BBCBreaking Another plane crash, so sad 😢",non-rumor,580340024736116736,BBCBreaking
581282640935829504,kayski,@KhaledBeydoun disgraceful for a supposed journalist to try and veer the conversation on tragedy into something so insulting,rumor,581264214809022464,KhaledBeydoun
581255457022570497,businessinsider,Germanwings could face enormous legal liabilities in the crash that killed 150 people http://t.co/3nV929P1uc,non-rumor,,
580333604401733633,alexialongina,@fmsd91 @HowsieHowsie @flightradar24  Alps...,non-rumor,580332849255051264,fmsd91
580335643424743424,Evilmonkey363,@woteverchanges @BBCBreaking @fhollande smh some people just don't think before they speak,rumor,580335134806790144,woteverchanges
580342058944172033,Ilhamo_26,@airlivenet Terrible,non-rumor,580339662096605184,airlivenet
581300198158241792,BPremadona,@zulazry they don't need that to hate on us. I get it and I've never hurt anyone,rumor,581274406804025344,zulazry
581483630758760451,SPLaws,"@david_burns right David. I just jumped right on that one. As a citizen with an overactive imagination, did the pilot do it 4 other reasons?",rumor,581482733207097345,david_burns
580885126923448320,W_LL_R,@AC360 @richardquest #Murder and #Suicide ???,non-rumor,580883100533690368,AC360
581681035060101121,HamIzgood,@MuslimMahamat @_hadji_911 @gatewaypundit @PaulSmitheringa @nostradamus9192 @HajiSlayer666 Done...read your book,rumor,581679753574375424,MuslimMahamat
580890194083246082,johnwyte,@kesgardner uhhh oh.,non-rumor,580886010575257601,kesgardner
581304788169535488,rajesh_sh09,@SanghArmy अाज अष्टम नवरात्र है।माता महागौरी का अाशिर्वाद प्राप्त करे।,rumor,581299253743501312,SanghArmy
580354402990587904,RajBinnor,@LonWasBer @SkyNews It's not uncommon for planes to fly into their 20s.,rumor,580353133580144640,LonWasBer
580347887265148928,C_Joyce3183,“@HuffingtonPost: Flightpath of Germanwings A320 http://t.co/3W6KJoRcss http://t.co/DvdEYzgh4O” Wow..that's odd.,non-rumor,580340423044018176,HuffingtonPost
581209527804121088,g_kearnan,@Soultrexon @DailyMirror nope. Im in austria...,rumor,581207010601000961,Soultrexon
580338048690491392,rebeca27766995,@BBCWorld spanish victims and germans from barcelona-dusseldorf found the plaine emergencies are there now.,non-rumor,580330591826128896,BBCWorld
581335898035396609,NinaMaechik,@riwired I knew it!  Earlier they wouldn't say what his faith was. Dead giveaway. Such a tragedy.,rumor,581295858898989056,riwired
580321160098918400,AntalGicque,@flightradar24 on dirait qu'il a percuté la montagne vu son altitude de vol,rumor,580319651399385088,flightradar24
580329388283068416,HannahRScott,@thatjohn One again a lack of knowledge sparks questions about the benefit of being first versus actually having information.,non-rumor,580329111064686592,thatjohn
580343351054090240,chiaraminetti,@MailOnline flight number is #4U9525  #A320  is the type of airplane (airbus)  #Germanwings,rumor,580342519516512256,MailOnline
580325812861345792,JMichaelsNews,"Flight #4U9525 climbed to 38,000' before it started to descend, lost signal at 6,800' http://t.co/5mzuxeHIAn via @airlivenet/@flightradar24",rumor,580325235653799936,airlivenet
580323780234502144,RGrayHT,RT: @planefinder: Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/LX5GMPBLRY,rumor,580321948070240256,planefinder
580322193696927744,hudge1234,@ReutersAero @Flightglobal survivors?,rumor,580319206400475136,ReutersAero
580340204302680064,boozearmada,. @BBCBreaking hitting a mountain at 460 mph would have that effect,non-rumor,580340024736116736,BBCBreaking
580358227713458176,BBCBreaking,"German chancellor Angela Merkel ""deeply shaken"" by #Germanwings crash, spokesperson says http://t.co/rpzUdmE3s0",non-rumor,,
580377562326564865,bmarleylives,@lis_bri @NBCNews Ty. She is a army soldier so traveling is a career thing.,non-rumor,580377282818134016,lis_bri
580332832544976896,GMA,Last known location of crashed Germanwings plane in French Alps: http://t.co/lU1gH1c8dX,non-rumor,,
581067555755823104,LeifQuitlong,@horrocksbrian45 @cnni agreed to kills those people's on boards bastard bitch he can kill himself eh god yeap rotten in hell for sure,rumor,581064509340704768,horrocksbrian45
580338421878624256,DavidFalt,"@willambeIli @EliotHiggins @Armee_de_lair @Missilito very possible, very visual from the air, very active landing strip",non-rumor,580337446455476224,willambeIli
580326790452748288,_niallsgravity,@9NewsAUS 😔,rumor,580326045238333441,9NewsAUS
580370659324391424,krazykristen48,@cnnbrk wonder if someone hijacked the plane before the crash could that happen,rumor,580365368805486592,cnnbrk
580320684305416192,NYCAviation,"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",rumor,,
580321916067524608,NewmanDne57856,@abcnews oh no!,rumor,580320945740480512,abcnews
580350733435985920,PatyGallardo,RT @lufthansa We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident,rumor,580350426278719488,lufthansa
581332712151261184,VERYTYVERYTAS,"@SkyNews nous savons Tout des pourquoi du crash d'andréas lubitz, nous pouvons aider gratuitement.",non-rumor,581325025569030145,SkyNews
580329790219124736,EbolaPhone,@annaholligan But there's nothing to see in Dusseldorf save for a lot of unhappy family members who don't need cameras in their faces.,non-rumor,580329405865701376,annaholligan
581863997076471808,Swohtz,@slone @SemperFiCop So far ZERO EVIDENCE. Just rumors,rumor,581301336085553152,slone
580358334294933504,ElizaWindso,@airlivenet @zerohedge @PollyR_Aviation CERNed.  A new verb.,rumor,580357537083576321,airlivenet
580330206457511936,SamRazon,Whaaaat is happening “@rapplerdotcom: Germanwings flight GWI18G crashes in French Alps: http://t.co/sLnA3Uo6PB http://t.co/ApRXwJonM5”,non-rumor,580327576218046464,rapplerdotcom
580352002523197440,wortakzente,@elpaisinenglish @germanwings @el_pais Is it necessary to show the grief of the familiy members?,non-rumor,580351149619953664,elpaisinenglish
580425751113162752,sinue_234,@lizcastro @PijoanRosa It's terrible,non-rumor,580335409202348032,lizcastro
581299253743501312,SanghArmy,The co-pilot of the Germanwings Airbus was a convert to Islam http://t.co/Q7yHJ4Ne2d,rumor,,
580327641640763392,TheDieseI,@ABC @BLACKDlCK at least the plane didn't disappear this time,rumor,580326111311171584,ABC
580361581743206400,NickSellsPeoria,@FoxNews 😿🙏🙏,non-rumor,580361142666563584,FoxNews
580351289244147712,davejsteele,"@JacketNation @MailOnline @jcrew756 that's 3,000ft per minute hardly ""plunging"" https://t.co/ZK49wYDysZ",rumor,580343355957219328,JacketNation
580323016162172928,JulieB_LFC,"“@planefinder: Reports of a plane crash near the French Alps,GermanWings A320 http://t.co/ck9vxtZznK http://t.co/0vd82EaZPJ” @cruevertonian",rumor,580320890086383616,planefinder
581260197546590208,LeTrina_,“@NBCNews: Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/fQgYfiEdUd http://t.co/64wkFGqJwW”,non-rumor,581259253429702656,NBCNews
580355659759296512,ronlakerveld,"@Reuters horrible news.my thoughts are with the family,s",non-rumor,580353737769820160,Reuters
580329796527366144,rtve,RT @flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/ngHGFS1e0a http://t.co/9Wogkx8RgT,non-rumor,,
580447479004577792,Messenger_Augur,@BBCBreaking No distress signal. Virtually unbelievable with a highly trained crew; which brings a lot of horror scenarios to mind.,rumor,580368417556992000,BBCBreaking
581247179865604097,HashtagSynergy,@nytimes is nytimes confirming this is a hoax/falseflag?,non-rumor,581246782765719552,nytimes
580361696906088448,GXaalim,"“@BreakingNews: Germanwings statement says Flight 4U9525 crashed at 11:20 local time; 144 passengers, 6 crew on board",rumor,580346992074842112,BreakingNews
